SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
MATHESON RIGHT HAND CREEK,,1613,52.44374770020,-131.48039522500,Stream,950-273213-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-272600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42953,HG,HStr,HG+HStr
MILLER CREEK,CHINUKUNDL CREEK,1502,53.32424373000,-131.95423121200,Stream,940-080287-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-086100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42483,HG,HStr,HG+HStr
MISSION CREEK,,1504,53.29099556180,-131.96922443500,Stream,940-083406-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-089023-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42493,HG,HStr,HG+HStr
MOODY CREEK,,1723,52.13249248990,-131.05053704900,Stream,955-573458-450674-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-404700-45067-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43358,HG,HStr,HG+HStr
MOORE CREEK,,1703,52.71354420470,-131.67902083800,Stream,955-627565-326194-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-32400-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42068,HG,HStr,HG+HStr
PACOFI CREEK,PACOFI CREEK,1598,52.83481418370,-131.88723954900,Stream,950-124675-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-119900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42878,HG,HStr,HG+HStr
PALLANT CREEK,PALLANT CREEK,1584,53.05209582130,-132.03249851100,Stream,950-069770-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-065000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42808,HG,HStr,HG+HStr
POOLE INLET CREEKS (4),,1716,52.35311815460,-131.32728507400,Stream Aggregate,955-605755-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-296800-61210-06157-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43323,HG,HStr,HG+HStr
POWRIVCO CREEK,,1707,52.68116909560,-131.56578460800,Stream,955-627565-454243-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-45200-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43278,HG,HStr,HG+HStr
RASPBERRY CREEK,,1638,52.16741980020,-131.08127327100,Stream,950-400162-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-401500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43078,HG,HStr,HG+HStr
RICHARDSON CREEK,,1708,52.68124457680,-131.55648121500,Stream,955-627565-459252-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-45800-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43283,HG,HStr,HG+HStr
ROSE HARBOUR CREEK,,1722,52.14780558520,-131.08744804400,Stream,955-573458-378623-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-404700-42900-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43353,HG,HStr,HG+HStr
SALMON RIVER,SALMON RIVER,1605,52.70257350430,-131.81707417900,Stream,950-173170-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-169400-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42913,HG,HStr,HG+HStr
SANDY CREEK,SANDY CREEK,1706,52.70122338150,-131.58271021900,Stream,955-627565-430222-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-42700-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42798,HG,HStr,HG+HStr
SCUDDER POINT CREEK,,1715,52.41447737710,-131.26733855700,Stream,955-605755-466715-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-296800-45400-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43318,HG,HStr,HG+HStr
SECTION COVE RIGHT HAND CREEK,,1720,52.41684582860,-131.36173116300,Stream,955-605755-210226-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-296800-21022-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43343,HG,HStr,HG+HStr
SEDGWICK BAY CREEK,,1713,52.65598479610,-131.60559617400,Stream,955-627565-773166-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-77400-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43308,HG,HStr,HG+HStr
SEDMOND CREEK,SEDMOND CREEK,1640,52.20319735690,-131.15550582900,Stream,950-409054-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-410500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43088,HG,HStr,HG+HStr
SEWELL INLET CREEK,SEWELL INLET CREEK,1592,52.87808022420,-132.01189158600,Stream,950-106687-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-101700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42848,HG,HStr,HG+HStr
SEWELL INLET CREEK L.H. #2,,1594,52.87697789460,-131.94956929700,Stream,950-110517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-106996-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42858,HG,HStr,HG+HStr
SEWELL POINT CREEK,,1590,52.90448649890,-131.92556060900,Stream,950-099780-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-094600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42838,HG,HStr,HG+HStr
SKAAT HARBOUR HEAD CREEK,,1618,52.38019948410,-131.43931627200,Stream,950-289114-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-289300-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42978,HG,HStr,HG+HStr
SKAAT HARBOUR L.H.CREEK,,1619,52.39129122730,-131.43081295600,Stream,950-290724-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-287992-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42983,HG,HStr,HG+HStr
SKAAT HARBOUR R.H. CREEK,,1617,52.39124992450,-131.45196210300,Stream,950-287611-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-285178-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42973,HG,HStr,HG+HStr
SKEDANS CREEK,SKEDANS CREEK,1692,52.94428749110,-131.64212884600,Stream,955-651227-775425-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-59000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42013,HG,HStr,HG+HStr
SLIM INLET CREEK,OXALIS CREEK,1627,52.27556568670,-131.32188541900,Stream,950-320486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-319200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43023,HG,HStr,HG+HStr
SOUTH COVE CREEK,,1636,52.21310843530,-131.12212867300,Stream,950-379421-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-380200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43068,HG,HStr,HG+HStr
SURPRISE CREEK,,1629,52.26281048200,-131.21933329500,Stream,950-332221-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-331800-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43033,HG,HStr,HG+HStr
TAKELLY COVE CREEK,,1704,52.69786650920,-131.68196749900,Stream,955-627565-343026-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-34100-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42073,HG,HStr,HG+HStr
TALUNKWAN CREEK,,1700,52.84562821800,-131.80267150400,Stream,955-646690-323179-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-125000-32400-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42053,HG,HStr,HG+HStr
TANGLE COVE CREEK,,1625,52.32615502410,-131.35243468800,Stream,950-313088-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-312000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43013,HG,HStr,HG+HStr
TANU ISLAND CREEK,,1701,52.76660598630,-131.61717868500,Stream,955-641453-835906-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-140000-62400-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42058,HG,HStr,HG+HStr
THORSEN CREEK,THORSEN CREEK,1595,52.87697789460,-131.94956929700,Stream,950-110517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-105500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42863,HG,HStr,HG+HStr
THURSTON HARBOUR CREEK,,1699,52.84361866490,-131.75910066500,Stream,955-646690-577975-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-125000-57797-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42048,HG,HStr,HG+HStr
TRAYNOR CREEK,TRAYNOR CREEK,1694,52.90245843910,-131.84964769200,Stream,955-651227-247206-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-06100-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42023,HG,HStr,HG+HStr
WASTE CREEK,,1697,52.99859116750,-131.67148218200,Stream,955-651227-657935-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-46700-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42038,HG,HStr,HG+HStr
WATERFALL CREEK,WATERFALL CREEK,1591,52.88404623810,-131.98338065300,Stream,950-103776-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-098600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42843,HG,HStr,HG+HStr
WINDY BAY CREEK,WINDY BAY CREEK,1709,52.69260835800,-131.45806329400,Stream,955-627565-594511-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-59600-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43288,HG,HStr,HG+HStr
BRANCH 10 CREEK,,3547,53.24588000000,-132.14379000000,Stream,,940-105314-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,3049,HG,HStr,HG+HStr
BROWNS CABIN CREEK,,1678,53.13285984290,-132.34944077100,Stream,950-958680-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-956400-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,41943,HG,WQCI,HG+WQCI
BUCK CHANNEL CREEK #EIGHT,,1676,53.09606109880,-132.52025223700,Stream,950-946685-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-951000-01669-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,43238,HG,WQCI,HG+WQCI
BUCK CHANNEL CREEK #FIVE,,2341,53.10309242580,-132.46098169700,Stream,955-673628-077218-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-950304-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,44866,HG,WQCI,HG+WQCI
BUCK CHANNEL CREEK #FOUR,,2612,53.09604259290,-132.45258459700,Stream,950-950826-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-948970-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,44730,HG,WQCI,HG+WQCI
BUCK CHANNEL CREEK #ONE,,1674,53.10430159300,-132.40036975500,Stream,955-673628-980672-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-943953-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,43228,HG,WQCI,HG+WQCI
BUCK CHANNEL CREEK #SEVEN,,7990641,53.10494817160,-132.49933238800,Stream,955-673628-132603-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-951000-04354-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,53138,HG,WQCI,HG+WQCI
BUCK CHANNEL CREEK #SIX,,2651,53.09466252640,-132.50109296200,Stream,950-947835-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-951000-05042-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,44478,HG,WQCI,HG+WQCI
BUCK CHANNEL CREEK #THREE,,1675,53.10294859210,-132.41383755400,Stream,955-673628-000741-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-945103-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,43233,HG,WQCI,HG+WQCI
BUCK CHANNEL CREEK #TWO,,2342,53.10246720610,-132.40696378600,Stream,950-953263-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-944987-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,44876,HG,WQCI,HG+WQCI
CAMERON CREEK,CAMERON CREEK,1684,53.14845639740,-132.08655153900,Stream,950-979304-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-976300-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,41973,HG,HStr,HG+HStr
CANOE PASS CREEK,,1677,53.10790056550,-132.38940921700,Stream,950-954469-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-952000-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,41938,HG,WQCI,HG+WQCI
CHARLIE HARTIE CREEK,HARTIE CREEK,1507,53.25425948110,-132.09203182300,Stream,940-094544-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-100400-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,42508,HG,HStr,HG+HStr
CRABAPPLE BROOK,CRABAPPLE BROOK,1509,53.25342774960,-132.11065023700,Stream,940-096791-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-101700-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,42518,HG,HStr,HG+HStr
DEENA CREEK,DEENA CREEK,1683,53.14414957890,-132.13470254500,Stream,950-976286-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-974300-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,41968,HG,HStr,HG+HStr
EAST NARROWS CAN BUOY CREEK,,1681,53.15296541550,-132.30139760700,Stream,950-962955-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-965953-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,41958,HG,WQCI,HG+WQCI
EAST NARROWS CREEK,,1680,53.15267202500,-132.28262935400,Stream,940-151859-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-964129-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,41953,HG,WQCI,HG+WQCI
EAST NARROWS DOLPHIN CREEK,,1679,53.15015402720,-132.25869044800,Stream,940-150370-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-961834-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,41948,HG,WQCI,HG+WQCI
GORE BROOK,GORE BROOK,1508,53.25424524190,-132.10062454300,Stream,940-095325-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-101200-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,42513,HG,HStr,HG+HStr
HONNA RIVER,HONNA RIVER,1511,53.24894859970,-132.13183823800,Stream,940-098825-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-103900-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,42528,HG,HStr,HG+HStr
INDIAN CABIN CREEK,INDIAN CABIN CREEK,1519,53.19532710080,-132.28482558100,Stream,940-124130-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-130000-00000-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,42568,HG,HStr,HG+HStr
INDIAN CABIN CREEK RIGHT HAND,,1518,53.19660604100,-132.28332326500,Stream,940-123937-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-130000-13300-00000-0000-0000-000-000-000-000-000-000,SKIDEGATE,CM-22,CM,Current,42563,HG,HStr,HG+HStr
