NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
LUXANA CREEK,,1726,52.07950905370,-131.06348390900,Stream,955-573458-750754-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-404700-79900-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43372,HG,HStr,HG+HStr
MACINTYRE CREEK,MACINTYRE CREEK,1578,53.16516525910,-131.79954945200,Stream,950-012529-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-010100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,41057,HG,HStr,HG+HStr
MACMILLAN CREEK,MACMILLAN CREEK,1687,53.18255055320,-132.02994505500,Stream,950-984946-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-981700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,41987,HG,HStr,HG+HStr
MARSHALL INLET RIGHT HAND CREEK,,1612,52.46921968520,-131.51211733600,Stream,950-267172-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-266100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42947,HG,HStr,HG+HStr
MATHERS CREEK,MATHERS CREEK,1695,53.01751463050,-131.77645123800,Stream,955-651227-573426-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-38300-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42027,HG,HStr,HG+HStr
MATHESON L.H. CREEK,,1614,52.44443986660,-131.47703554700,Stream,950-273393-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-273100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42957,HG,HStr,HG+HStr
MATHESON RIGHT HAND CREEK,,1613,52.44374770020,-131.48039522500,Stream,950-273213-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-272600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42952,HG,HStr,HG+HStr
MILLER CREEK,CHINUKUNDL CREEK,1502,53.32424373000,-131.95423121200,Stream,940-080287-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-086100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42482,HG,HStr,HG+HStr
MOORE CREEK,,1703,52.71354420470,-131.67902083800,Stream,955-627565-326194-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-32400-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42067,HG,HStr,HG+HStr
MUD BAY CREEK,MUD BAY CREEK,1515,53.20758527200,-132.25435031900,Stream,940-111752-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-116600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42547,HG,HStr,HG+HStr
OUTLOOK CREEK,OUTLOOK CREEK,1513,53.24333578430,-132.17920938500,Stream,940-103485-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-108600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42537,HG,HStr,HG+HStr
PACOFI CREEK,PACOFI CREEK,1598,52.83481418370,-131.88723954900,Stream,950-124675-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-119900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42877,HG,HStr,HG+HStr
PALLANT CREEK,PALLANT CREEK,1584,53.05209582130,-132.03249851100,Stream,950-069770-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-065000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42807,HG,HStr,HG+HStr
PIPER CREEK,,1689,53.23703939110,-131.90583046100,Stream,950-997084-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-994100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,41997,HG,HStr,HG+HStr
POOLE INLET CREEKS (4),,1716,52.35311815460,-131.32728507400,Stream Aggregate,955-605755-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-296800-61210-06157-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43322,HG,HStr,HG+HStr
POWRIVCO CREEK,,1707,52.68116909560,-131.56578460800,Stream,955-627565-454243-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-45200-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43277,HG,HStr,HG+HStr
RASPBERRY CREEK,,1638,52.16741980020,-131.08127327100,Stream,950-400162-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-401500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43077,HG,HStr,HG+HStr
RICHARDSON CREEK,,1708,52.68124457680,-131.55648121500,Stream,955-627565-459252-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-45800-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43282,HG,HStr,HG+HStr
SACHS CREEK,SACHS CREEK,1688,53.21390025250,-131.98370561100,Stream,950-992006-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-990000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,41992,HG,HStr,HG+HStr
SALMON RIVER,SALMON RIVER,1605,52.70257350430,-131.81707417900,Stream,950-173170-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-169400-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42912,HG,HStr,HG+HStr
SALTSPRING BAY CREEK,,1520,53.18824878110,-132.23052479300,Stream,940-128126-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-133700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42572,HG,HStr,HG+HStr
SALTSPRING BAY L.H. CREEK,,1521,53.18455153410,-132.25294774200,Stream,940-126500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-132445-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42577,HG,HStr,HG+HStr
SANDY CREEK,SANDY CREEK,1706,52.70122338150,-131.58271021900,Stream,955-627565-430222-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-42700-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42797,HG,HStr,HG+HStr
SCUDDER POINT CREEK,,1715,52.41447737710,-131.26733855700,Stream,955-605755-466715-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-296800-45400-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43317,HG,HStr,HG+HStr
SEDGWICK BAY CREEK,,1713,52.65598479610,-131.60559617400,Stream,955-627565-773166-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-77400-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43307,HG,HStr,HG+HStr
SEDMOND CREEK,SEDMOND CREEK,1640,52.20319735690,-131.15550582900,Stream,950-409054-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-410500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43087,HG,HStr,HG+HStr
SEWELL INLET CREEK,SEWELL INLET CREEK,1592,52.87808022420,-132.01189158600,Stream,950-106687-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-101700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42847,HG,HStr,HG+HStr
SEWELL INLET CREEK L.H. #2,,1594,52.87697789460,-131.94956929700,Stream,950-110517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-106996-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42857,HG,HStr,HG+HStr
SEWELL POINT CREEK,,1590,52.90448649890,-131.92556060900,Stream,950-099780-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-094600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42837,HG,HStr,HG+HStr
SHELDON'S BAY CREEK,,1580,53.14257018100,-131.75511323100,Stream,950-017246-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-013800-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,41067,HG,HStr,HG+HStr
SKAAT HARBOUR L.H.CREEK,,1619,52.39129122730,-131.43081295600,Stream,950-290724-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-287992-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42982,HG,HStr,HG+HStr
SKAAT HARBOUR R.H. CREEK,,1617,52.39124992450,-131.45196210300,Stream,950-287611-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-285178-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42972,HG,HStr,HG+HStr
SKEDANS CREEK,SKEDANS CREEK,1692,52.94428749110,-131.64212884600,Stream,955-651227-775425-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-59000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42012,HG,HStr,HG+HStr
SLATECHUCK CREEK,SLATECHUCK CREEK,1514,53.22424567670,-132.23445081400,Stream,940-107546-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-112500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42542,HG,HStr,HG+HStr
SLATECHUCK R.H. CREEK,,2304,53.22727639960,-132.22829123900,Stream,940-107546-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-109277-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,44806,HG,HStr,HG+HStr
SLEEPING BEAUTY CREEK,,3546,53.24108269390,-132.16690095400,Stream,940-102637-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-107411-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,3048,HG,HStr,HG+HStr
SLIM INLET CREEK,OXALIS CREEK,1627,52.27556568670,-131.32188541900,Stream,950-320486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-319200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43022,HG,HStr,HG+HStr
SOUTH BAY CULVERT CREEK,SOUTH BAY CREEK,1685,53.14834673220,-132.08094955300,Stream,950-979601-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-976700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,41977,HG,HStr,HG+HStr
SOUTH BAY DUMP CREEK,,1686,53.15965068810,-132.06670234800,Stream,950-981005-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-978100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,41982,HG,HStr,HG+HStr
SOUTH COVE CREEK,,1636,52.21310843530,-131.12212867300,Stream,950-379421-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-380200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43067,HG,HStr,HG+HStr
SURPRISE CREEK,,1629,52.26281048200,-131.21933329500,Stream,950-332221-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-331800-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43032,HG,HStr,HG+HStr
TALUNKWAN CREEK,,1700,52.84562821800,-131.80267150400,Stream,955-646690-323179-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-125000-32400-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42052,HG,HStr,HG+HStr
TANGLE COVE CREEK,,1625,52.32615502410,-131.35243468800,Stream,950-313088-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-312000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43012,HG,HStr,HG+HStr
TARUNDL CREEK,TARUNDL CREEK,1512,53.24127068560,-132.14686254400,Stream,940-100507-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-105500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42532,HG,HStr,HG+HStr
THORSEN CREEK,THORSEN CREEK,1595,52.87697789460,-131.94956929700,Stream,950-110517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-105500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42862,HG,HStr,HG+HStr
THURSTON HARBOUR CREEK,,1699,52.84361866490,-131.75910066500,Stream,955-646690-577975-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-125000-57797-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42047,HG,HStr,HG+HStr
TLELL RIVER,TLELL RIVER,1497,53.61864205090,-131.93293348200,Stream,940-051976-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-057000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42457,HG,HStr,HG+HStr
TRAYNOR CREEK,TRAYNOR CREEK,1694,52.90245843910,-131.84964769200,Stream,955-651227-247206-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-06100-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42022,HG,HStr,HG+HStr
TWO TORRENT CREEK,,1522,53.16289216490,-132.17964206400,Stream,940-143848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-148600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42582,HG,HStr,HG+HStr
WASTE CREEK,,1697,52.99859116750,-131.67148218200,Stream,955-651227-657935-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-46700-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42037,HG,HStr,HG+HStr
WATERFALL CREEK,WATERFALL CREEK,1591,52.88404623810,-131.98338065300,Stream,950-103776-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-098600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42842,HG,HStr,HG+HStr
WINDY BAY CREEK,WINDY BAY CREEK,1709,52.69260835800,-131.45806329400,Stream,955-627565-594511-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-59600-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43287,HG,HStr,HG+HStr
BONANZA CREEK,,1542,53.41045816440,-132.52820729500,Stream,940-334105-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-332900-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,PKE-11,PKE,Current,41912,HG,WQCI,HG+WQCI
BOTANY INLET HEAD CREEK,,1652,52.71382474790,-131.91844886400,Stream,950-709940-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-708500-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,PKE-11,PKE,Current,43147,HG,WQCI,HG+WQCI
BOTANY INLET OUTER CREEK,,1651,52.72898972330,-131.94560832900,Stream,950-707796-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-706200-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,PKE-11,PKE,Current,43142,HG,WQCI,HG+WQCI
BOTTLE INLET CREEK,,1660,52.92026954730,-132.25916669500,Stream,950-814052-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-811600-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,PKE-11,PKE,Current,43187,HG,WQCI,HG+WQCI
BROWNS CABIN CREEK,,1678,53.13285984290,-132.34944077100,Stream,950-958680-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-956400-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,PKE-11,PKE,Current,41942,HG,WQCI,HG+WQCI
BUCK CHANNEL CREEK #EIGHT,,1676,53.09606109880,-132.52025223700,Stream,950-946685-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-951000-01669-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,PKE-11,PKE,Current,43237,HG,WQCI,HG+WQCI
BUCK CHANNEL CREEK #SIX,,2651,53.09466252640,-132.50109296200,Stream,950-947835-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-951000-05042-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,PKE-11,PKE,Current,53135,HG,WQCI,HG+WQCI
