SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
PINKUT CREEK,PINKUT CREEK,501255,54.44630167770,-125.46007206000,Stream,400-536025-928339-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-927700-00000-00000-0000-0000-000-000-000-000-000-000,BABINE,SEL-21-02,SEL,Current,3238,MSK,NSKEst,MSK+NSKEst
PINKUT CREEK - ABOVE WEIR,,2114,54.44364612690,-125.45786236000,Stream Segment,400-536025-928339-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-927700-00000-00000-0000-0000-000-000-000-000-000-000,BABINE,SEL-21-02,SEL,Current,45477,MSK,NSKEst,MSK+NSKEst
PINKUT CREEK - BELOW WEIR,PINKUT CREEK,2115,54.44630167770,-125.46007206000,Stream Segment,400-536025-928339-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-927700-00000-00000-0000-0000-000-000-000-000-000-000,BABINE,SEL-21-02,SEL,Current,45482,MSK,NSKEst,MSK+NSKEst
SHASS CREEK,SHASS CREEK,619,54.46130922290,-125.08045427700,Stream,400-536025-998059-199476-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-993600-18700-00000-0000-0000-000-000-000-000-000-000,BABINE,SEL-21-02,SEL,Current,48099,MSK,NSKEst,MSK+NSKEst
SOCKEYE CREEK,,608,54.73624702690,-126.01322506000,Stream,400-536025-743170-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-742900-00000-00000-0000-0000-000-000-000-000-000-000,BABINE,SEL-21-02,SEL,Current,49434,MSK,NSKEst,MSK+NSKEst
SUTHERLAND RIVER,SUTHERLAND RIVER,618,54.48923083910,-125.18081752900,Stream,400-536025-998059-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-993600-00000-00000-0000-0000-000-000-000-000-000-000,BABINE,SEL-21-02,SEL,Current,48094,MSK,NSKEst,MSK+NSKEst
TACHEK CREEK,TACHEK CREEK,606,54.79947051910,-126.11568989600,Stream,400-536025-700822-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-705800-00000-00000-0000-0000-000-000-000-000-000-000,BABINE,SEL-21-02,SEL,Current,49424,MSK,NSKEst,MSK+NSKEst
TELZATO CREEK,,617,54.48566746100,-125.20373947100,Stream,400-536025-993049-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-992900-00000-00000-0000-0000-000-000-000-000-000-000,BABINE,SEL-21-02,SEL,Current,48074,MSK,NSKEst,MSK+NSKEst
TSEZAKWA CREEK,TSEZAKWA CREEK,597,55.33824886630,-126.64049510800,Stream,400-536025-411125-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-422000-00000-00000-0000-0000-000-000-000-000-000-000,BABINE,SEL-21-02,SEL,Current,49384,MSK,NSKEst,MSK+NSKEst
TWAIN CREEK,TWAIN CREEK,611,54.60980859570,-125.81194039700,Stream,400-536025-816439-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-816400-00000-00000-0000-0000-000-000-000-000-000-000,BABINE,SEL-21-02,SEL,Current,48674,MSK,NSKEst,MSK+NSKEst
WRIGHT CREEK,BIG LOON CREEK,607,54.79027300460,-125.91961308600,Stream,400-536025-732424-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-739100-00000-00000-0000-0000-000-000-000-000-000-000,BABINE,SEL-21-02,SEL,Current,49429,MSK,NSKEst,MSK+NSKEst
MAXAN CREEK,MAXAN CREEK,565,54.38155477890,-126.12559134100,Stream,400-431358-918528-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-924300-00000-00000-0000-0000-000-000-000-000-000-000,BULKLEY,SEL-21-03,SEL,Current,49229,MSK,NSKEst,MSK+NSKEst
KITWANGA RIVER,KITWANGA RIVER,488,55.10186835640,-128.08629474200,Stream,400-365504-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-364900-00000-00000-0000-0000-000-000-000-000-000-000,KITWANCOOL,SEL-21-05,SEL,Current,47590,MSK,NSKEst,MSK+NSKEst
MOONLIT CREEK,MOONLIT CREEK,489,55.30641046350,-128.09485691700,Stream,400-365504-470910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-364900-48600-00000-0000-0000-000-000-000-000-000-000,KITWANCOOL,SEL-21-05,SEL,Current,47595,MSK,NSKEst,MSK+NSKEst
ATNA RIVER,ATNA RIVER,7990596,54.01719337340,-127.75913311300,Stream,400-431358-585806-816763-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-600600-73500-00000-0000-0000-000-000-000-000-000-000,MORICE,SEL-21-07,SEL,Current,49214,MSK,NSKEst,MSK+NSKEst
MORICE LAKE,MORICE LAKE,557,54.11278035220,-127.43118981000,Lake,400-431358-585806-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,MORICE,SEL-21-07,SEL,Current,49189,MSK,NSKEst,MSK+NSKEst
MORICE RIVER,MORICE RIVER,556,54.41077567770,-126.74645947800,Stream,400-431358-585806-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,MORICE,SEL-21-07,SEL,Current,49184,MSK,NSKEst,MSK+NSKEst
NANIKA RIVER,NANIKA RIVER,561,54.09247855180,-127.46848766800,Stream,400-431358-585806-708951-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-600600-64400-00000-0000-0000-000-000-000-000-000-000,MORICE,SEL-21-07,SEL,Current,49209,MSK,NSKEst,MSK+NSKEst
BARNES CREEK,,3549,55.81441304760,-128.68463251100,Stream,400-454855-646652-515299-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-657200-52600-00000-0000-0000-000-000-000-000-000-000,STEPHENS,SEL-21-09,SEL,Current,3055,MSK,NSKEst,MSK+NSKEst
CLUB CREEK - LOWER (BETWEEN CLUB LAKE AND STEPHENS LAKE),,586,55.78845684650,-128.61309829700,Stream Segment,400-454855-646652-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-657200-00000-00000-0000-0000-000-000-000-000-000-000,STEPHENS,SEL-21-09,SEL,Current,49334,MSK,NSKEst,MSK+NSKEst
CLUB CREEK - UPPER,,587,55.79515775010,-128.62392463400,Stream,400-454855-646652-318791-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-657200-34000-00000-0000-0000-000-000-000-000-000-000,STEPHENS,SEL-21-09,SEL,Current,49339,MSK,NSKEst,MSK+NSKEst
FALLS CREEK,,2000,55.80767084730,-128.64398728700,Stream,400-454855-646652-442591-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-657200-45000-00000-0000-0000-000-000-000-000-000-000,STEPHENS,SEL-21-09,SEL,Current,45497,MSK,NSKEst,MSK+NSKEst
STEPHENS CREEK (DOWNSTREAM OF STEPHENS LAKE),,585,55.75962230930,-128.53515703600,Stream Segment,400-454855-646652-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-657200-00000-00000-0000-0000-000-000-000-000-000-000,STEPHENS,SEL-21-09,SEL,Current,49329,MSK,NSKEst,MSK+NSKEst
SWAN LAKE,SWAN LAKE,2106,55.77670466250,-128.62647839100,Lake,400-454855-646652-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-657200-00000-00000-0000-0000-000-000-000-000-000-000,STEPHENS,SEL-21-09,SEL,Current,45447,MSK,NSKEst,MSK+NSKEst
SWAN LAKE CREEK,,2105,55.81672311370,-128.68474298600,Stream,400-454855-646652-515299-272356-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-657200-52600-02700-0000-0000-000-000-000-000-000-000,STEPHENS,SEL-21-09,SEL,Current,45442,MSK,NSKEst,MSK+NSKEst
SWAN LAKE CREEK #2 UNNAMED,,2736,55.75302679070,-128.61011769300,Stream,400-454855-646652-391221-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-657200-40600-00000-0000-0000-000-000-000-000-000-000,STEPHENS,SEL-21-09,SEL,Current,3044,MSK,NSKEst,MSK+NSKEst
WILLIAMS LAKE CREEK,,590,55.87449902610,-128.64890468300,Stream,400-454855-760003-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-765400-00000-00000-0000-0000-000-000-000-000-000-000,STEPHENS,SEL-21-09,SEL,Current,49349,MSK,NSKEst,MSK+NSKEst
TAHLO CREEK - LOWER,TAHLO CREEK,602,55.29104489440,-126.41695627100,Stream Segment,400-536025-597113-989130-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-598800-99100-00000-0000-0000-000-000-000-000-000-000,TAHLO/MORRISON,SEL-21-11,SEL,Current,49414,MSK,NSKEst,MSK+NSKEst
TAHLO CREEK - UPPER,TAHLO CREEK,603,55.33764929180,-126.47732109600,Stream Segment,400-536025-597113-989130-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-598800-99100-00000-0000-0000-000-000-000-000-000-000,TAHLO/MORRISON,SEL-21-11,SEL,Current,49409,MSK,NSKEst,MSK+NSKEst
FOOTSORE LAKE CREEK,,582,55.72255869370,-128.45851175700,Stream,400-454855-597251-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-607200-00000-00000-0000-0000-000-000-000-000-000-000,FOOTSORE/HODDER,SEL-21-12,SEL,Current,49314,MSK,NSKEst,MSK+NSKEst
FOOTSORE LAKE CREEK - UPPER,,583,55.73910088500,-128.48600972100,Stream Segment,400-454855-597251-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-607200-00000-00000-0000-0000-000-000-000-000-000-000,FOOTSORE/HODDER,SEL-21-12,SEL,Current,49319,MSK,NSKEst,MSK+NSKEst
HODDER LAKE CREEK,,584,55.73141300280,-128.46563290800,Stream,400-454855-597251-108442-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-607200-11000-00000-0000-0000-000-000-000-000-000-000,FOOTSORE/HODDER,SEL-21-12,SEL,Current,49324,MSK,NSKEst,MSK+NSKEst
ASITKA RIVER,ASITKA RIVER,625,56.39390601060,-126.78968841300,Stream,400-757844-446397-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,490-451100-00000-00000-0000-0000-000-000-000-000-000-000,ASITIKA,SEL-22-01,SEL,Current,48129,USK,NSKEst,USK+NSKEst
AZUKLOTZ CREEK,AZUKLOTZ CREEK,624,56.09783052280,-126.75549377600,Stream,400-757844-263905-756649-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,490-267900-80200-00000-0000-0000-000-000-000-000-000-000,AZUKLOTZ,SEL-22-02,SEL,Current,48124,USK,NSKEst,USK+NSKEst
BEAR LAKE,BEAR LAKE,622,56.18626576250,-126.86537093000,Lake,400-757844-263905-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,490-267900-00000-00000-0000-0000-000-000-000-000-000-000,BEAR,SEL-22-03,SEL,Current,48114,USK,NSKEst,USK+NSKEst
BEAR RIVER,BEAR RIVER,621,56.27990046280,-126.97078288100,Stream,400-757844-263905-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,490-267900-00000-00000-0000-0000-000-000-000-000-000-000,BEAR,SEL-22-03,SEL,Current,48109,USK,NSKEst,USK+NSKEst
SALIX CREEK,SALIX CREEK,623,56.13291495080,-126.83014996000,Stream,400-757844-263905-613378-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,490-267900-65600-00000-0000-0000-000-000-000-000-000-000,BEAR,SEL-22-03,SEL,Current,48119,USK,NSKEst,USK+NSKEst
DAMSHILGWIT CREEK,DAMSHILGWIT CREEK,499,56.39726515020,-127.92243636400,Stream,400-706228-411052-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-705300-42200-00000-0000-0000-000-000-000-000-000-000,DAMSHILGWIT,SEL-22-04,SEL,Current,47645,USK,NSKEst,USK+NSKEst
JOHANSON CREEK,JOHANSON CREEK,627,56.64514169710,-126.49618292700,Stream,400-757844-838608-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,490-851600-00000-00000-0000-0000-000-000-000-000-000-000,JOHANSON,SEL-22-05,SEL,Current,48139,USK,NSKEst,USK+NSKEst
KLUATANTAN RIVER,KLUATANTAN RIVER,501,56.82963391910,-128.14879153500,Stream,400-898389-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-898600-00000-00000-0000-0000-000-000-000-000-000-000,KLUATANTAN,SEL-22-06,SEL,Current,47655,USK,NSKEst,USK+NSKEst
KLUAYAZ CREEK,KLUAYAZ CREEK,503,57.01181543940,-128.19626635900,Stream,400-898389-360580-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-898600-36400-00000-0000-0000-000-000-000-000-000-000,KLUAYAZ,SEL-22-07,SEL,Current,47665,USK,NSKEst,USK+NSKEst
MOTASE LAKE,,7990593,56.04743918960,-127.02378366400,Stream,400-746513-802263-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-745600-81700-00000-0000-0000-000-000-000-000-000-000,MOTASE,SEL-22-08,SEL,Current,47650,USK,NSKEst,USK+NSKEst
SICINTINE RIVER,SICINTINE RIVER,7990627,56.04196905790,-127.95876368200,Stream,400-637044-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-636200-00000-00000-0000-0000-000-000-000-000-000-000,SICINTINE,SEL-22-09,SEL,Current,45432,USK,NSKEst,USK+NSKEst
SHILAHOU CREEK,SHILAHOU CREEK,2711,56.39784622580,-127.92518922700,Stream,400-706228-411052-009016-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-705300-42200-00900-0000-0000-000-000-000-000-000-000,SLAMGEESH,SEL-22-10,SEL,Current,3257,USK,NSKEst,USK+NSKEst
SLAMGEESH RIVER,SLAMGEESH RIVER,498,56.29058749800,-127.76943038400,Stream,400-706228-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-705300-00000-00000-0000-0000-000-000-000-000-000-000,SLAMGEESH,SEL-22-10,SEL,Current,47640,USK,NSKEst,USK+NSKEst
SPAWNING LAKE,SPAWNING LAKE,628,56.57940781030,-126.26249687200,Lake,400-757844-838608-639385-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,490-851600-59100-00000-0000-0000-000-000-000-000-000-000,SPAWNING,SEL-22-11,SEL,Current,48144,USK,NSKEst,USK+NSKEst
SUSTUT RIVER,SUSTUT RIVER,620,56.31704253970,-127.36376196000,Stream,400-757844-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,490-000000-00000-00000-0000-0000-000-000-000-000-000-000,SUSTUT,SEL-22-12,SEL,Current,48104,USK,NSKEst,USK+NSKEst
BOWSER RIVER,BOWSER RIVER,7990600,56.35917746190,-129.31877401200,Stream,500-530253-211009-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,560-208600-00000-00000-0000-0000-000-000-000-000-000-000,BOWSER,SEL-24-01,SEL,Current,48344,UNR,NSKEst,UNR+NSKEst
DAMDOCHAX CREEK,DAMDOCHAX CREEK,7990604,56.53188727600,-128.31679960600,Stream,500-746105-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,580-000000-00000-00000-0000-0000-000-000-000-000-000-000,DAMDOCHAX/WINIMASIK,SEL-24-02,SEL,Current,48364,UNR,NSKEst,UNR+NSKEst
KWINAGEESE RIVER,KWINAGEESE RIVER,659,56.19342506070,-128.79491228800,Stream,500-569346-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-571900-00000-00000-0000-0000-000-000-000-000-000-000,FRED WRIGHT,SEL-24-03,SEL,Current,48299,UNR,NSKEst,UNR+NSKEst
MEZIADIN RIVER,MEZIADIN RIVER,7990598,56.02365782550,-129.14807024200,Stream,500-462445-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,550-000000-00000-00000-0000-0000-000-000-000-000-000-000,MEZIADIN,SEL-24-05,SEL,Current,48334,UNR,NSKEst,UNR+NSKEst
OWEEGEE CREEK,OWEEGEE CREEK,7990602,56.62797969480,-129.70133150500,Stream,500-530253-474204-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,560-472400-00000-00000-0000-0000-000-000-000-000-000-000,OWEEGEE,SEL-24-06,SEL,Current,48349,UNR,NSKEst,UNR+NSKEst
CHRISTINA CREEK,CHRISTINA CREEK,2145,57.24130660720,-131.85307017200,Stream,600-173383-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-196800-00000-00000-0000-0000-000-000-000-000-000-000,CHRISTINA,SEL-26-01,SEL,Current,45492,LStk,TBFj,LStk+TBFj
TAHLTAN RIVER,TAHLTAN RIVER,2199,58.00994991150,-130.98129193200,Stream,600-377323-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,640-000000-00000-00000-0000-0000-000-000-000-000-000-000,TAHLTAN,SEL-26-02,SEL,Current,45144,LStk,TBFj,LStk+TBFj
CHUTINE RIVER,CHUTINE RIVER,2196,57.65300132550,-131.63240452600,Stream,600-273049-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,620-000000-00000-00000-0000-0000-000-000-000-000-000-000,CHUTINE,SEL-26-03,SEL,Current,45143,LStk,TBFj,LStk+TBFj
KUTHAI LAKE,KUTHAI LAKE,2490,59.23088759130,-133.23363828600,Lake,700-999247-253248-448988-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,790-251900-47100-00000-0000-0000-000-000-000-000-000-000,KUTHAI,SEL-28-01,SEL,Current,44575,Taku,TBFj,Taku+TBFj
LITTLE TRAPPER LAKE,LITTLE TRAPPER LAKE,2222,58.49610144560,-132.60495015100,Lake,700-998191-862786-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,787-000000-00000-00000-0000-0000-000-000-000-000-000-000,LITTLE TRAPPER,SEL-28-02,SEL,Current,45160,Taku,TBFj,Taku+TBFj
TATSAMENIE RIVER,TATSATUA CREEK,2211,58.44004930200,-132.39487939000,Stream,700-998191-999517-235623-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,789-236300-00000-00000-0000-0000-000-000-000-000-000-000,TATSAMENIE,SEL-28-03,SEL,Current,45151,Taku,TBFj,Taku+TBFj
